Id,Date,GrossSales,SalesForecast,BreadDescDBString
332,3/7/2018 12:00:00 AM,1614.19,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
333,3/8/2018 12:00:00 AM,1947.02,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
334,3/9/2018 12:00:00 AM,3645.7,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
335,3/10/2018 12:00:00 AM,3095.1,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
336,3/11/2018 12:00:00 AM,817.67,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
337,3/12/2018 12:00:00 AM,1950.54,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
338,3/13/2018 12:00:00 AM,2108.97,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
339,3/14/2018 12:00:00 AM,1529.53,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
340,3/15/2018 12:00:00 AM,1459.95,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
341,3/16/2018 12:00:00 AM,348.94,0,Name=Sourdough;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;FreezerCount=0;Delivery=0;Backup=0;ParFactor=49.13789;Id=-1
342,3/17/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=49.13789;Id=-1
343,3/18/2018 12:00:00 AM,0,0,Name=Sourdough;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=11.34238;Id=-1|Name=Whole Wheat;BeginInventory=0;Delivery=0;Backup=0;FreezerCount=0;ParFactor=49.13789;Id=-1
